uid,Progress,Duration (in seconds),Finished,ResponseId,LocationLatitude,LocationLongitude,mael_1,mael_2,mael_3,mael_4,mael_5,mael_6,bergami_org,bergami_dept,disengagement_1,exhaustion_1,exhaustion_2,exhaustion_3,disengagement_2,disengagement_3,pros,cons,story,bergami_org_num,bergami_dept_num,mael_avg,Length of Service in Years,Job Title,Division,Department,Function,Work Location,Work State,Work Country,Legal Entity Name,Year of Birth,Gender,EEO Code,2019 Performance,2020 Performance,LINK,Collabera,Race,2019_perf_dummy,2020_perf_dummy
U867,100,1039,TRUE,R_1nQ8JKqPMCULyMC,26.9203949,75.78819275,4,5,5,3,5,5,D,E,2,3,2,3,4,1,Good Work environment. Collabera gives equal opportunity to someone to grow and ideas are welcomed. ,"Overtime. 
Favouritism
Not much appreciated most of the time for hard work.
",They welcome new ideas that is the best thing I can say about Collabera.,4.0,5.0,4.5,2.15,Senior Technical Recruiter,Enterprise Services Group,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1996,Female,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_6mooKjErzVsn0IB&Q_CHL=gl,1,Asian,1.0,1.0
U498,100,1940,TRUE,R_2CqtK4tWQ0QtoCy,38.92579651,-77.39389801,5,4,5,5,5,5,G,F,2,3,3,2,2,2,"Main reasons to work at Collabera: Revolutionary journey & progress of the company in past decade, great clients to work with, strong internal culture & diversified teams, investment in development of employees & other areas.","Heavy dependency on a few clients (need faster expansion model to win new/additional clients), no matching on 401K plans, too pricey family health insurance plan, ","1. Passion to excel has always been my work style, which resonate well with Collabera's cultural values.
In the beginning of my journey (as a recruiter), I was given a challenge of submitting 25 resumes/week. Not only I took that challenge but met/exceeded that target for 7 consecutive weeks, and received performer of the week accolade for all 7 weeks!
2. Excellence in execution: I was tasked to manage a large transition project with a very aggressive deadline; and with the help of my winner team we successfully completed transition of about 300 resources to Collabera within 4 months, with excellent client satisfaction & appreciation.
3. Work hard Play hard: Everyone needs an opportunity to show their personal side! I have won Collabera's Pumpkin Carving/Painting Competition twice in last two years in our regional office.",7.0,6.0,4.833333333333333,3.92,Delivery Manager,Regional,Recruitment,Recruitment,Reston (Sunrise Valley),Virginia,U.S.A.,Collabera Inc.,1975,Male,Asian,Not Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_5cYarfnMiwAXJ1r&Q_CHL=gl,1,Asian,0.0,1.0
U821,100,541,TRUE,R_22xbBenTkHFvzjM,41.77900696,-87.77890015,3,5,5,4,4,5,B,B,3,4,3,4,2,2,There is opportunity to move up but only if you fit into the Right category. If you work really hard you will see success. You can be a change Maker here. We are not completely set in our ways so there is opportunity ,"Very hard work, very long hours, can feel a glass Ceiling, high stress and anxiety about metrics. Not enough bandwidth on teams. Lack of urgency on people who offer solutions ",We aplaud making sacrifices in our personal life to  an extreme degree. If a loved one is sick and a family is hit with extreme hardship we glorify the people who keep working instead of making them feel supported to take care of their family and get back to work when they are ready. We are expected to pick up when ever a Manager calls. Even late in evening when you could be spending time with a sick loved one. And if you don’t you are considered less than. ,2.0,2.0,4.333333333333333,2.25,Executive Recruiter,Global Business Services,Corporate Recruitment,Executive Recruitment,Basking Ridge (Allen Road),New Jersey,U.S.A.,Collabera Inc.,1997,Female,White,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_dhY3oTfHSwPJkAB&Q_CHL=gl,1,White,,
U402,100,3168,TRUE,R_b950yNdn98QRlYZ,23.02760315,72.58709717,5,4,5,5,5,2,F,F,1,2,4,1,1,3,"Blaze, Work hard and success comes to you. Everyone would recognize the effort and hard work you put in.",Low Basic Salary and sometimes extended working hours,"Responsive beyond imagination while working with Collabera we somehow naturally becomes very responsive and we also develop the hunger to achieve more, grow more and do better day after day ",6.0,6.0,4.333333333333333,4.52,Lead Recruiter,Enterprise Services Group,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1990,Male,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_b8CsTn6XTCry0QZ&Q_CHL=gl,1,Asian,1.0,1.0
U981,100,656,TRUE,R_Or1dr5tJHrowwY9,23.02760315,72.58709717,2,3,4,5,5,3,B,E,3,4,3,2,3,2,"Opportunities for growth
Learnings and developing skillset
good incentive plans","Bit Long working hours
Low basic pay
We could provide indian holidays too to our employees to maintain good work life balance which will make them happy and increase their loyalty and longevity with the organization
",My first manager Ronak V Patel has supported me throughout and helped me gained a decent amount of knowledge and skillset about our business which helped me to have a good head start while I started my career,2.0,5.0,3.6666666666666665,1.86,Technical Recruiter,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1992,Male,Asian,Achieved,Not Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_4SihXGyiOrpk5jT&Q_CHL=gl,1,Asian,1.0,0.0
U755,100,413,TRUE,R_10wNElTtXnxHWZT,23.02760315,72.58709717,3,4,4,3,4,3,B,C,1,2,3,3,2,1,"Work Hard Play Hard. Also, Collabera has never delayed the payments","No Exposure and career path. Also, the above mention of ""50 characters minimum"" says a lot of forcing things on the sub-ordinates. ",No such story has occurred with me as such. Overall it is well distributed and the people are very aware of what to do and what not to do.,2.0,3.0,3.5,2.42,Account Executive,Enterprise,Sales,Sales,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1992,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_6PtFKz4S4GashBX&Q_CHL=gl,1,Asian,,
U579,100,2830,TRUE,R_2QVYVKT1JP50Syw,23.02760315,72.58709717,4,3,4,4,5,1,E,F,2,2,3,2,1,3,"Collabera believes in people, we care and respect our employees and their needs.
We believe in working really hard, however, we've multiple extra-curricular opportunities
Very High Growth Opportunities.
Competitive Environment Makes It Interesting!
We don't give up just like that, we believe in creating a success story
It's easy to communicate with the leadership group
Appreciation in regards to the performance and effort an individual is putting is commendable
We believe in excellence","It seems a bit unfair with GBS and Corporate functions when their success stories are not shared with entire Collabera
On a smaller scale, there's favoritism, which at times results into disengagement
Some of mid-level delivery management are still working with the old mindset, wherein they're not ready to evolve with the new and advanced culture","A race to reach the Blaze stage or to enter into PC or 10K club clearly shows how insanely competitive we're in a healthy manner
Day-in-day-out, we work with the recruiters whose performance is not upto the mark, we don't give up unless we've tried each and every possible way to enhance the same, shows we care about our employees
Various small scale competitions, Fun-Fridays, CPL, CVPL signifies our Work-Hard, Play-Hard Culture
And there're many more great examples!

One incident on an area of improvement side:
Recently, I won quarterly award and a friend of mine congratulated me with an Instagram story, due to which a Sales Manager of Collabera congratulated me for the same in-front of the Delivery team. 
Followed by the congratulations from various DM/ ADM/ LR, they mentioned, why isn't this shared with Delivery? We're never told who is winning which award! 
Maybe a little transparency between various functions in terms of achievements will really help! ",5.0,6.0,3.5,3.19,Executive Learning & Development,Global Business Services,Learning & Development,Learning & Development,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1995,Female,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_6PZGblHMdlXAbU9&Q_CHL=gl,1,Asian,1.0,1.0
U1020,100,670,TRUE,R_2wbGrOAzFi1uy7j,23.25259399,77.4045105,5,4,5,5,5,5,B,C,1,3,3,2,2,3,"Culture 
Opportunities
Money
Celebration
Love the way they help and understand employees success","Long working hours
NO cab
Sometimes its tough to manage the pressure and less of FB","They way Collabera celebrate each and every employee success by organizing blaze , POB.",2.0,3.0,4.833333333333333,1.69,Technical Recruiter,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1995,Female,Asian,Not Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_eKczk4rbulAvSLj&Q_CHL=gl,1,Asian,0.0,1.0
U770,100,1998,TRUE,R_3npx8hDSXn3xHWc,12.97210693,77.59329224,5,4,5,4,5,4,F,H,2,3,3,2,3,4,"Well, It's the company brand name that strikes 1st, people knows Collabera, and usually you need not explain further to strangers on what I do professionally.

Well organized regions and business layouts, makes easy for an individual to concentrate on their role and better KRA clarity.
","Well the only downside I have so far felt is the Work hours- 10 hrs, as we work night shifts (India), even an hour matters when it comes to spending time with family. Apart from being financially stable we also need to invest time emotional stability, and it's achieved through more quality time with family members, a lot of our stress just fades away with good time with family. ","Well, I have always been loyal to workplace where respect/trust mirrors alongside. I have been into some emergencies at mid work place and had to rush over! All I needed to convey was - ""I have an emergency"", no questions asked, help offered and boom, I was where I had to be. Resect the trust factor and help taking care of priorities. These thing strike whenever you are stressed or an opportunity strikes and have dual thoughts.",6.0,8.0,4.5,2.34,Associate Delivery Manager,Regional,Recruitment,Technical Recruitment,Bangalore - CSPL (Prestige Blue Chip),Karnataka,India,Collabera Services Private Limited,1989,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_exMo1VnUAiJpv2R&Q_CHL=gl,1,Asian,,
U917,100,872,TRUE,R_PCzPwwMZrxNjqCZ,22.71629333,75.831604,4,5,5,4,4,5,B,D,3,2,2,3,2,2,"I think that unlike other firms, Collabera believes in engaging with each employees giving them equal opportunities and making sure to up-bring them to make their future.","Sometimes, the pressure is too much. This work from home has resulted into too much micro-management which is not healthy for a person and results in demotivation.","In my previous team, they attributed Collabera's values when it came to my work. I remember my Lead and my Manager used to make sure that we dont get demotivated while working so we worked diligently and then had fun diligently. This freshened us up, kept the team spirit going and created a great environment to work in. I don't see this happening now.",2.0,4.0,4.5,2.04,Technical Recruiter,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1996,Female,Asian,Not Achieved,Not Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_3dRclgHc2ox3NE9&Q_CHL=gl,1,Asian,0.0,0.0
U279,100,4187,TRUE,R_3P4TlpDGTILJ8IY,23.02760315,72.58709717,5,5,5,5,5,5,G,G,1,2,4,2,2,3,"Our Reputation in market
Our cultural values
Our initiatives (Specifically most recent training programs)
Our Leaders","Consideration of just Numbers (Same targets in pandemic situation- no relaxation)
Loss of money/incentives everytime due to new plans/load factor/restructuring incentive plans, etc.","This is my first job after my Master's degree in 2015. If I compare my first year at Collabera, when I was struggling to get a single hire with my current spot where I got success to maintain magical number 10K(Trying to hit PC), everything was possible due to Collabera's Culture and Values. In 2015, Collabera gave me a golden chance of proving myself by putting me in PIP program when I over achieved my target by 800%. I learnt how to be insanely competitive, providing better service to clients/candidates by improving myself to create a better version of mine each day, working and playing hard & smart at each step in a disciplined way. These things have been always helping me to grow professionally & personally. I believe all these things will be helping me in future as well to achieve my goals.",7.0,7.0,5.0,5.58,Senior Technical Recruiter,Enterprise Services Group,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1989,Male,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_6QpXPFUBxou6ihv&Q_CHL=gl,1,Asian,1.0,1.0
U560,100,3109,TRUE,R_tEabTYZ25ScefTj,45.48039246,-122.5890961,3,4,5,4,3,4,D,E,2,2,3,3,3,2,I feel like my voice gets heard and that my opinion is valued. I have worked with 4 different managers and I've had the opportunity to grow and manage myself within the given work environment without feeling helpless. The commission is just okay now but I know it will get better as I have see success for myself within this company.,"I recently moved offices and started working with a new team. The first few months were challenging. Moving from an enterprise to a regional team has it's differences. But overall, I'm happy here. And I love WFH.","Responsiveness - one of our core values. This is an attribute I feel I have and it's part of my whole experience here with Collabera. I made several connections with my clients in one state and most of the time I didn't get a successful hire. However, my relationship was strong because of my responsiveness and willingness to help with whatever my client needed. When I moved to a different state, one of my past relationships gave me a referral. This new referral turned into a new client and I received my first five hires since I started working with my new team 5 months ago. I truly believe that kindness, willingness to help, and being responsive is what matters to our client. And in turn, the commission helps too. ",4.0,5.0,3.8333333333333335,3.28,Account Manager,Enterprise Services Group,Sales,Sales,Dallas (North Dallas Parkway),Texas,U.S.A.,Collabera Inc.,1993,Female,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_b2uwInwU9gn0gct&Q_CHL=gl,1,Asian,1.0,1.0
